id,symbol,year,operating_activity,investing_activity,financing_activity,net_cash_flow,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,free_cash_flow,net_profit,cash_conversion_ratio,year_id
1166,TVSMOTOR,Mar 2021,1151.0,-882.0,264.0,532.0,Mar 2021,2021,Q4,False,False,20213,269.0,608,1.893092105263158,31
1167,TVSMOTOR,Mar 2022,-1575.0,-1471.0,2918.0,532.0,Mar 2022,2022,Q4,False,False,20223,-3046.0,731,-2.1545827633378933,34
1168,TVSMOTOR,Mar 2023,-4405.0,-1308.0,6118.0,406.0,Mar 2023,2023,Q4,False,False,20233,-5713.0,1309,-3.3651642475171886,37
1169,TVSMOTOR,Mar 2024,-1253.0,-1001.0,2759.0,505.0,Mar 2024,2024,Q4,False,False,20243,-2254.0,1779,-0.7043282743114109,40
1170,ULTRACEMCO,Mar 2013,3618.0,-4362.0,715.0,-30.0,Mar 2013,2013,Q4,False,False,20133,-744.0,2688,1.3459821428571428,5
1171,ULTRACEMCO,Mar 2014,3455.0,-2342.0,-949.0,164.0,Mar 2014,2014,Q4,False,False,20143,1113.0,2213,1.561229100768188,8
1172,ULTRACEMCO,Mar 2015,4190.0,-2144.0,-2110.0,-63.0,Mar 2015,2015,Q4,False,False,20153,2046.0,2102,1.9933396764985727,12
1173,ULTRACEMCO,Mar 2016,4526.0,-3673.0,-844.0,8.0,Mar 2016,2016,Q4,False,False,20163,853.0,2480,1.825,16
1174,ULTRACEMCO,Mar 2017,5005.0,-2501.0,-2535.0,-31.0,Mar 2017,2017,Q4,False,False,20173,2504.0,2714,1.844141488577745,19
1175,ULTRACEMCO,Mar 2018,3888.0,1866.0,-5735.0,18.0,Mar 2018,2018,Q4,False,False,20183,5754.0,2224,1.7482014388489209,22
1176,ULTRACEMCO,Mar 2019,5956.0,1165.0,-6757.0,364.0,Mar 2019,2019,Q4,False,False,20193,7121.0,2400,2.4816666666666665,25
1177,ULTRACEMCO,Mar 2020,8972.0,-4192.0,-5076.0,-295.0,Mar 2020,2020,Q4,False,False,20203,4780.0,5751,1.560076508433316,28
1178,ULTRACEMCO,Mar 2021,12500.0,-8856.0,-4356.0,-712.0,Mar 2021,2021,Q4,False,False,20213,3644.0,5462,2.288538996704504,31
1179,ULTRACEMCO,Mar 2022,9283.0,2257.0,-12498.0,-958.0,Mar 2022,2022,Q4,False,False,20223,11540.0,7334,1.2657485683119716,34
1180,ULTRACEMCO,Mar 2023,9069.0,-7188.0,-1631.0,250.0,Mar 2023,2023,Q4,False,False,20233,1881.0,5073,1.787699586043761,37
1181,ULTRACEMCO,Mar 2024,10898.0,-8789.0,-1926.0,183.0,Mar 2024,2024,Q4,False,False,20243,2109.0,7004,1.5559680182752713,40
1182,UNIONBANK,Mar 2013,-4245.0,-343.0,5096.0,507.0,Mar 2013,2013,Q4,False,False,20133,-4588.0,2146,-1.978098788443616,5
1183,UNIONBANK,Mar 2014,2570.0,-363.0,4902.0,7109.0,Mar 2014,2014,Q4,False,False,20143,2207.0,1687,1.5234143449911084,8
1184,UNIONBANK,Mar 2015,-3567.0,-318.0,3168.0,-718.0,Mar 2015,2015,Q4,False,False,20153,-3885.0,1771,-2.0141163184641444,12
1185,UNIONBANK,Mar 2016,81.0,-9.0,-2.0,70.0,Mar 2016,2016,Q4,False,False,20163,72.0,1347,0.060133630289532294,16
1186,UNIONBANK,Mar 2017,-6624.0,-280.0,10194.0,3289.0,Mar 2017,2017,Q4,False,False,20173,-6904.0,573,-11.56020942408377,19
1187,UNIONBANK,Mar 2018,6097.0,-315.0,10792.0,16574.0,Mar 2018,2018,Q4,False,False,20183,5782.0,-5212,-1.169800460475825,22
1188,UNIONBANK,Mar 2019,-7778.0,-297.0,1758.0,-6317.0,Mar 2019,2019,Q4,False,False,20193,-8075.0,-2922,2.6618754277891856,25
1189,UNIONBANK,Mar 2020,-77.0,-4.0,201.0,121.0,Mar 2020,2020,Q4,False,False,20203,-81.0,-3121,0.024671579621916052,28
1190,UNIONBANK,Mar 2021,20527.0,-601.0,-18861.0,1066.0,Mar 2021,2021,Q4,False,False,20213,19926.0,2863,7.169752008382815,31
1191,UNIONBANK,Mar 2022,36339.0,-558.0,-786.0,34995.0,Mar 2022,2022,Q4,False,False,20223,35781.0,5265,6.901994301994302,34
1192,UNIONBANK,Mar 2023,6056.0,-2561.0,-10654.0,-7159.0,Mar 2023,2023,Q4,False,False,20233,3495.0,8512,0.7114661654135338,37
1193,UNIONBANK,Mar 2024,19930.0,-1394.0,-11489.0,7047.0,Mar 2024,2024,Q4,False,False,20243,18536.0,13797,1.4445169239689788,40
1194,UNITDSPR,Mar 2013,1969.0,-1121.0,-992.0,-145.0,Mar 2013,2013,Q4,False,False,20133,848.0,-105,-18.752380952380953,5
1195,UNITDSPR,Mar 2014,-552.0,-252.0,1235.0,431.0,Mar 2014,2014,Q4,False,False,20143,-804.0,-4489,0.12296725328580976,8
1196,UNITDSPR,Mar 2015,-196.0,3855.0,-4002.0,-343.0,Mar 2015,2015,Q4,False,False,20153,3659.0,-1687,0.11618257261410789,12
1197,UNITDSPR,Mar 2016,283.0,733.0,-1155.0,-139.0,Mar 2016,2016,Q4,False,False,20163,1016.0,143,1.979020979020979,16
1198,UNITDSPR,Mar 2017,647.0,-227.0,-475.0,-56.0,Mar 2017,2017,Q4,False,False,20173,420.0,93,6.956989247311828,19
1199,UNITDSPR,Mar 2018,925.0,104.0,-966.0,63.0,Mar 2018,2018,Q4,False,False,20183,1029.0,652,1.4187116564417177,22
1200,UNITDSPR,Mar 2019,948.0,-66.0,-808.0,74.0,Mar 2019,2019,Q4,False,False,20193,882.0,684,1.3859649122807018,25
1201,UNITDSPR,Mar 2020,783.0,-194.0,-740.0,-150.0,Mar 2020,2020,Q4,False,False,20203,589.0,621,1.2608695652173914,28
1202,UNITDSPR,Mar 2021,1818.0,-99.0,-1707.0,12.0,Mar 2021,2021,Q4,False,False,20213,1719.0,362,5.0220994475138125,31
1203,UNITDSPR,Mar 2022,977.0,-313.0,-688.0,-23.0,Mar 2022,2022,Q4,False,False,20223,664.0,811,1.2046855733662145,34
1204,UNITDSPR,Mar 2023,615.0,-55.0,-500.0,60.0,Mar 2023,2023,Q4,False,False,20233,560.0,1126,0.5461811722912966,37
1205,UNITDSPR,Mar 2024,1118.0,226.0,-407.0,937.0,Mar 2024,2024,Q4,False,False,20243,1344.0,1408,0.7940340909090909,40
1206,VBL,Dec 2012,280.0,-507.0,229.0,3.0,Dec 2012,2012,Q4,False,False,20132,-227.0,25,11.2,4
1207,VBL,Dec 2013,297.0,-574.0,274.0,-2.0,Dec 2013,2013,Q4,False,False,20142,-277.0,-40,-7.425,7
1208,VBL,Dec 2014,431.0,-500.0,58.0,-11.0,Dec 2014,2014,Q4,False,False,20152,-69.0,-20,-21.55,11
1209,VBL,Dec 2015,555.0,-300.0,-236.0,19.0,Dec 2015,2015,Q4,False,False,20162,255.0,113,4.911504424778761,15
1210,VBL,Dec 2016,826.0,-1048.0,230.0,8.0,Dec 2016,2016,Q4,False,False,20172,-222.0,48,17.208333333333332,18
1211,VBL,Dec 2017,620.0,-746.0,159.0,32.0,Dec 2017,2017,Q4,False,False,20182,-126.0,214,2.897196261682243,21
1212,VBL,Dec 2018,1000.0,-937.0,-84.0,-22.0,Dec 2018,2018,Q4,False,False,20192,63.0,300,3.3333333333333335,24
1213,VBL,Dec 2019,1308.0,-2320.0,1107.0,95.0,Dec 2019,2019,Q4,False,False,20202,-1012.0,472,2.7711864406779663,27
1214,VBL,Dec 2020,1012.0,-472.0,-574.0,-33.0,Dec 2020,2020,Q4,False,False,20212,540.0,357,2.834733893557423,30
1215,VBL,Dec 2021,1231.0,-1008.0,-178.0,46.0,Dec 2021,2021,Q4,False,False,20222,223.0,746,1.6501340482573728,33
1216,VBL,Dec 2022,1790.0,-1769.0,-18.0,4.0,Dec 2022,2022,Q4,False,False,20232,21.0,1550,1.1548387096774193,36
1217,VBL,Dec 2023,2391.0,-3288.0,985.0,88.0,Dec 2023,2023,Q4,False,False,20242,-897.0,2102,1.137488106565176,39
1218,VEDL,Mar 2013,22.0,-311.0,238.0,-51.0,Mar 2013,2013,Q4,False,False,20133,-289.0,2280,0.009649122807017544,5
1219,VEDL,Mar 2014,15601.0,-2890.0,-5052.0,7659.0,Mar 2014,2014,Q4,False,False,20143,12711.0,11421,1.3659924700113826,8
1220,VEDL,Mar 2015,17805.0,-4133.0,-13956.0,-284.0,Mar 2015,2015,Q4,False,False,20153,13672.0,-11369,-1.5661008004222008,12
1221,VEDL,Mar 2016,20377.0,-7868.0,-11303.0,1206.0,Mar 2016,2016,Q4,False,False,20163,12509.0,-17862,-1.140801701937073,16
1222,VEDL,Mar 2017,18083.0,2681.0,-12425.0,8339.0,Mar 2017,2017,Q4,False,False,20173,20764.0,11316,1.5980028278543654,19
1223,VEDL,Mar 2018,17366.0,15480.0,-39255.0,-6409.0,Mar 2018,2018,Q4,False,False,20183,32846.0,13692,1.268331872626351,22
1224,VEDL,Mar 2019,23754.0,-10594.0,-10242.0,2918.0,Mar 2019,2019,Q4,False,False,20193,13160.0,9698,2.4493710043307897,25
1225,VEDL,Mar 2020,19300.0,-5925.0,-15547.0,-2172.0,Mar 2020,2020,Q4,False,False,20203,13375.0,-4744,-4.068296795952782,28
1226,VEDL,Mar 2021,23980.0,-6678.0,-17565.0,-263.0,Mar 2021,2021,Q4,False,False,20213,17302.0,15032,1.5952634379989357,31
1227,VEDL,Mar 2022,34963.0,-2243.0,-28903.0,3817.0,Mar 2022,2022,Q4,False,False,20223,32720.0,23710,1.4746098692534795,34
1228,VEDL,Mar 2023,33065.0,-668.0,-34142.0,-1745.0,Mar 2023,2023,Q4,False,False,20233,32397.0,14503,2.279873129697304,37
1229,VEDL,Mar 2024,35654.0,-13676.0,-26092.0,-4114.0,Mar 2024,2024,Q4,False,False,20243,21978.0,7539,4.729274439580847,40
1230,WIPRO,Mar 2013,6394.0,-4536.0,-1140.0,717.0,Mar 2013,2013,Q4,False,False,20133,1858.0,6182,1.034293109026205,5
1231,WIPRO,Mar 2014,6790.0,-284.0,-3570.0,2936.0,Mar 2014,2014,Q4,False,False,20143,6506.0,7991,0.8497059191590539,8
1232,WIPRO,Mar 2015,7840.0,-2537.0,-830.0,4474.0,Mar 2015,2015,Q4,False,False,20153,5303.0,8714,0.8997016295616249,12
1233,WIPRO,Mar 2016,7887.0,-13761.0,-159.0,-6032.0,Mar 2016,2016,Q4,False,False,20163,-5874.0,8957,0.8805403594953668,16
1234,WIPRO,Mar 2017,9277.0,-11770.0,-2275.0,-4767.0,Mar 2017,2017,Q4,False,False,20173,-2493.0,8518,1.0891054238084057,19
1235,WIPRO,Mar 2018,8423.0,3595.0,-12998.0,-979.0,Mar 2018,2018,Q4,False,False,20183,12018.0,8003,1.052480319880045,22
1236,WIPRO,Mar 2019,11632.0,5065.0,-4937.0,11760.0,Mar 2019,2019,Q4,False,False,20193,16697.0,9018,1.2898647150144156,25
1237,WIPRO,Mar 2020,10064.0,3593.0,-15100.0,-1442.0,Mar 2020,2020,Q4,False,False,20203,13657.0,9772,1.0298812934916086,28
1238,WIPRO,Mar 2021,14755.0,685.0,-12884.0,2556.0,Mar 2021,2021,Q4,False,False,20213,15440.0,10868,1.3576555023923444,31
1239,WIPRO,Mar 2022,11080.0,-22321.0,4659.0,-6583.0,Mar 2022,2022,Q4,False,False,20223,-11241.0,12243,0.9050069427427918,34
1240,WIPRO,Mar 2023,13060.0,-8169.0,-6088.0,-1197.0,Mar 2023,2023,Q4,False,False,20233,4891.0,11366,1.1490409994721098,37
1241,WIPRO,Mar 2024,17622.0,1144.0,-18257.0,509.0,Mar 2024,2024,Q4,False,False,20243,18766.0,11112,1.58585313174946,40
1242,ZOMATO,Mar 2020,-2144.0,1740.0,359.0,-45.0,Mar 2020,2020,Q4,False,False,20203,-404.0,-2386,0.8985750209555742,28
1243,ZOMATO,Mar 2021,-1018.0,-5245.0,6402.0,139.0,Mar 2021,2021,Q4,False,False,20213,-6263.0,-816,1.2475490196078431,31
1244,ZOMATO,Mar 2022,-693.0,-7971.0,8750.0,86.0,Mar 2022,2022,Q4,False,False,20223,-8664.0,-1222,0.5671031096563012,34
1245,ZOMATO,Mar 2023,-844.0,797.0,-127.0,-174.0,Mar 2023,2023,Q4,False,False,20233,-47.0,-971,0.8692070030895983,37
1246,ZOMATO,Mar 2024,646.0,-348.0,-207.0,91.0,Mar 2024,2024,Q4,False,False,20243,298.0,351,1.8404558404558404,40
1247,ZYDUSLIFE,Mar 2013,603.0,-682.0,286.0,207.0,Mar 2013,2013,Q4,False,False,20133,-79.0,690,0.8739130434782608,5
1248,ZYDUSLIFE,Mar 2014,903.0,-438.0,-529.0,-64.0,Mar 2014,2014,Q4,False,False,20143,465.0,836,1.0801435406698565,8
1249,ZYDUSLIFE,Mar 2015,994.0,-465.0,-351.0,178.0,Mar 2015,2015,Q4,False,False,20153,529.0,1188,0.8367003367003367,12
1250,ZYDUSLIFE,Mar 2016,1894.0,-860.0,-935.0,99.0,Mar 2016,2016,Q4,False,False,20163,1034.0,1964,0.9643584521384929,16
1251,ZYDUSLIFE,Mar 2017,1312.0,-2872.0,2316.0,756.0,Mar 2017,2017,Q4,False,False,20173,-1560.0,1517,0.8648648648648649,19
1252,ZYDUSLIFE,Mar 2018,919.0,-974.0,52.0,-3.0,Mar 2018,2018,Q4,False,False,20183,-55.0,1810,0.5077348066298343,22
1253,ZYDUSLIFE,Mar 2019,1282.0,-3977.0,1885.0,-811.0,Mar 2019,2019,Q4,False,False,20193,-2695.0,1899,0.6750921537651395,25
1254,ZYDUSLIFE,Mar 2020,2932.0,-1004.0,-1528.0,399.0,Mar 2020,2020,Q4,False,False,20203,1928.0,1204,2.435215946843854,28
1255,ZYDUSLIFE,Mar 2021,3294.0,-837.0,-2548.0,-90.0,Mar 2021,2021,Q4,False,False,20213,2457.0,2185,1.5075514874141875,31
1256,ZYDUSLIFE,Mar 2022,2104.0,-1018.0,-868.0,219.0,Mar 2022,2022,Q4,False,False,20223,1086.0,4618,0.4556084885231702,34
1257,ZYDUSLIFE,Mar 2023,2689.0,1542.0,-4400.0,-170.0,Mar 2023,2023,Q4,False,False,20233,4231.0,2092,1.2853728489483747,37
1258,ZYDUSLIFE,Mar 2024,3228.0,-1492.0,-1810.0,-75.0,Mar 2024,2024,Q4,False,False,20243,1736.0,3973,0.8124842688144979,40
